Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
13,7.617363709716729,21,223.02686942607593,616,3140.955834738165,0.1288373956216245,0.16135662517151786,145.09564683492974,0.4324947952612903,May,5,6,3,14,Returning_Visitor,True,True
19,292.9818516534919,7,77.61468065650163,590,1450.999577155912,0.09962305506862733,0.03201762632244045,37.9261644587237,0.5063538959242014,June,5,3,3,10,New_Visitor,True,False
21,373.2452884674612,4,37.27151899097986,655,552.3661379584004,0.1677383284627553,0.18631144806367383,39.91257772522192,0.10358283257055256,Jul,4,6,1,18,Returning_Visitor,False,False
10,262.87906465602487,1,209.7388247890306,617,985.5030430935257,0.15865269721137812,0.1486325497849285,379.5642295477047,0.3988808316621768,June,1,3,4,18,Returning_Visitor,True,True
26,175.61169759217918,8,252.87840376298635,338,4816.180074269546,0.08259443088656229,0.09816946429352913,27.199326224903643,0.2610095993318867,Dec,1,13,5,8,Returning_Visitor,True,True
2,17.95240658908721,10,5.962678758533535,421,5871.337558198297,0.19524093518696306,0.08653220221176101,175.76371929742228,0.8846723501512458,Mar,6,9,9,17,Returning_Visitor,True,True
16,368.0455253290515,19,70.07993122236745,88,1251.3758308883905,0.1173816593515194,0.1853687807664962,302.41699208757143,0.5725436042729475,Apr,6,1,3,5,New_Visitor,True,False
29,188.1184890766299,19,283.56969746087503,331,902.3237407151586,0.19272902672060033,0.06110237103858843,113.8413036198783,0.17466541459355367,Aug,3,10,5,3,New_Visitor,True,True
11,11.598697734379204,10,115.57624077983257,430,5528.6309879650735,0.14385279705887513,0.0741179636085743,199.12614839613317,0.4851587948127156,Dec,8,4,7,16,Returning_Visitor,True,True
23,275.9284285315048,6,281.5776190145794,151,4136.178701983767,0.08151018966182971,0.13823314801132836,144.00960596124506,0.04137361822638308,May,5,13,6,17,New_Visitor,False,True
27,192.73490143050327,13,82.26376151120321,125,2974.693691272597,0.04675568216180057,0.15185736619232615,285.3455217155135,0.44901177313303353,Jul,2,2,1,3,Other,False,True
28,49.738126976964296,5,65.4202906715796,42,5799.832497079875,0.0930817576440362,0.06543354729615879,243.92134863635394,0.9015084997151172,Oct,8,10,1,4,Returning_Visitor,True,True
20,85.70872372410383,3,64.23252351839876,420,3645.4164911295015,0.1872096395399102,0.1844015827516688,123.55060615377434,0.5196296876445705,Jul,7,4,7,20,Other,False,True
14,25.79627218233851,5,25.56859812748148,684,3720.9730606761013,0.026045368947351433,0.05122106990428952,252.66619122350752,0.21614337068940181,Mar,4,5,5,16,New_Visitor,True,True
15,229.71741588342942,2,268.9296865527377,489,125.93007398783485,0.09206338588434577,0.06949977320405583,1.2346572622631946,0.9170233923520292,Jul,2,4,1,14,Other,False,True
4,248.8117917008037,22,293.95050678987036,565,2528.073880879606,0.06937622386051072,0.03931463919254821,268.4065620665988,0.9404594566920512,Nov,4,12,3,1,Returning_Visitor,False,True
26,202.29691934217774,5,286.3526421814914,252,40.27708875025482,0.17345469577336275,0.10741742900616902,312.68955118063093,0.2752343731294936,Sep,5,8,4,6,New_Visitor,True,True
19,326.84085320104595,2,255.6084419481822,483,7390.77850348063,0.16081162111485978,0.1998545903084202,2.753316753162327,0.17373272326521028,May,8,8,6,9,New_Visitor,True,True
5,344.4035285232054,0,254.06637229529255,292,2351.512727612013,0.11042765940488614,0.14361087397999173,264.26694497686293,0.09056253249450363,May,6,2,6,5,New_Visitor,True,True
18,246.24975867325065,20,198.3256401506963,216,1444.1607270715106,0.08301363155764384,0.09426348410249373,219.90259188360346,0.7717377274952991,Nov,1,12,6,20,New_Visitor,False,False
24,5.102591882972218,17,247.86411358518407,168,727.1783780714802,0.1368360376051579,0.19658532089502975,113.15105370480919,0.7149638677315957,Apr,2,8,8,12,New_Visitor,True,True
4,278.09186229909426,22,62.502709302914326,639,373.0880002431247,0.190616472060305,0.009834868093289241,79.18859835254257,0.7674802166946125,Sep,1,10,2,15,New_Visitor,True,True
2,167.19968676814062,22,116.37378911613855,384,7088.072905004032,0.02023232142430205,0.05718030545479907,382.9769869915319,0.1620223006045297,Aug,5,10,4,18,Returning_Visitor,True,True
26,226.2229932905548,3,192.25088798842438,15,1348.102751649395,0.17976548824143565,0.16762347959339408,192.641771985059,0.9741347291359144,Nov,5,12,3,8,Returning_Visitor,False,True
0,259.6322408075538,5,262.4313997684789,36,4939.878840066208,0.05884609868176083,0.10487213813120551,183.17938610690757,0.19174654822559267,Sep,2,11,1,1,Other,True,True
25,140.0946457308307,16,198.1408387106351,420,5209.7448733117735,0.0008433624373686666,0.0009393088995495625,338.6427852965175,0.03792236289114925,Aug,5,9,6,20,Returning_Visitor,True,True
27,366.8394020687177,17,251.70658750026178,295,2540.35557012347,0.1482003763616657,0.09135055603078501,153.08555823210835,0.3932405252093202,Aug,8,6,2,1,New_Visitor,False,True
5,53.58994669991248,5,142.18485475478923,434,6665.969311696876,0.15768500450657533,0.0043634169650673465,322.27883858084516,0.5545667767512072,Aug,3,4,6,4,Other,False,True
14,268.60472291241496,1,215.19112131151329,319,1712.2420644866763,0.060951759819928376,0.1146972164281715,227.01432671657668,0.4161474731176271,Nov,8,1,3,9,New_Visitor,True,True
1,1.7438319826321713,11,293.994241912526,625,571.6637188966666,0.15568944250606498,0.12654835619599655,84.31577428358419,0.48532621376743357,Dec,2,2,9,15,Returning_Visitor,True,True
28,369.86044216207233,11,46.046567138927315,533,548.3355374924539,0.15960367926032484,0.040281666728746716,140.30204537722727,0.5610847546084436,Aug,8,9,5,14,Other,False,True
2,45.0016532952366,3,278.076207694767,298,2403.4146154220143,0.13506078131861196,0.19729946426908818,9.203319210363992,0.21090073282978805,Jan,7,11,5,16,New_Visitor,False,True
16,37.953692059029855,15,156.70918435257082,573,3705.971932127212,0.007728096185862033,0.16676082776651585,175.9718772912383,0.8424597752383649,Oct,7,3,9,12,Other,True,True
24,133.2030532208977,19,192.9654092190174,693,5034.9056812770805,0.13348371768279954,0.09276655115882977,374.65654986324427,0.2663453278749337,Dec,1,1,8,1,Returning_Visitor,True,True
23,149.42651441563223,9,263.36070207315385,15,5829.666398667464,0.1864811654485372,0.06191062964674685,252.7824227978676,0.9981853523452898,May,3,10,6,8,Returning_Visitor,False,False
11,85.72002892915145,24,122.89625176569508,394,1429.527601322235,0.12406304200253059,0.0024677581256513205,231.16745692935817,0.9749346360156673,Oct,4,6,6,19,Other,False,True
17,234.04866437084988,9,125.6077724670152,276,5471.384263870744,0.07338469251968219,0.13865258206375652,347.8644435253131,0.3117531098593176,Aug,7,6,6,11,Other,False,True
14,177.16563921678542,6,158.1545509041301,648,1460.3204178627188,0.11269629836223893,0.052576630614461745,48.87983462072647,0.5293892251680026,Sep,1,13,9,20,Other,False,True
11,13.670235616434967,13,5.730625349055174,282,7977.544313875559,0.19862917843815067,0.07893114688061081,318.5648429984069,0.9274226707562967,Feb,3,1,2,1,Returning_Visitor,True,True
15,127.86082490212026,6,148.99985428300525,638,7672.544396515603,0.09451642714044849,0.08572439596927646,279.02923053719906,0.5569041438026563,Sep,4,4,2,15,Other,False,True
26,324.1731654292682,11,87.3261794982691,85,819.2599198888333,0.16831013963854066,0.17076313654286662,211.78624590259165,0.7825471192627547,Apr,3,3,2,18,Other,False,True
7,275.88061394474744,10,278.3862547175344,206,5240.960737459804,0.02770684658116196,0.17028119106011771,154.05591219076135,0.4663216622476679,Aug,6,4,3,18,New_Visitor,False,True
27,289.9483414319522,16,26.320589625909395,662,7226.135143451162,0.011296180779371712,0.15524374812043995,14.184510492862046,0.4704206108865109,Jul,1,2,5,15,Returning_Visitor,False,True
13,279.24676963340943,10,137.79613860594054,562,645.6194452094976,0.0780295667964083,0.15335981247401487,247.2082875932958,0.3714118468262063,Sep,8,6,1,8,Other,False,True
24,124.38920855321331,20,284.2404511132083,476,991.8521674244873,0.02755451624642722,0.09894851727054939,227.7222097533327,0.48534010755843726,Jul,7,5,7,12,New_Visitor,False,True
16,39.86556883071035,2,270.31057509554324,591,2775.980813346834,0.06610550573507978,0.15822382491131426,113.89001447747108,0.05704798041228465,Sep,3,7,7,20,New_Visitor,False,True
28,108.9868736132384,18,210.40453271236507,130,765.8280217674198,0.1430855642602676,0.17162846607356894,109.82240093489568,0.9682509945511042,May,2,7,6,9,Other,False,True
20,332.7141200740637,21,176.80831559882242,399,7084.737219653958,0.08909759106203974,0.09968782763546498,143.04724751753915,0.8496768195950123,Mar,3,10,4,7,Returning_Visitor,False,True
7,392.18831911322843,3,84.21928113985204,135,7004.3587484154605,0.06424285068823564,0.18007823605030723,173.35704859239968,0.8500645842286205,Feb,6,7,5,20,New_Visitor,True,False
14,197.53880589662452,7,110.08713382573644,345,7589.701462045886,0.17830078420741105,0.19807616527474828,295.2401216226383,0.6788995396525569,Mar,8,7,2,19,New_Visitor,True,True
26,3.880141969216888,13,27.040459426238172,169,1639.9366495028182,0.0018857650769095625,0.03505640876437153,204.9277179034087,0.1929742585036045,Feb,5,5,4,12,Returning_Visitor,True,True
13,56.01792485369161,19,235.8324893274713,162,362.8095401404181,0.16280566938416458,0.1958064997049174,60.09689609857682,0.21378764746643508,Aug,5,3,5,6,New_Visitor,False,True
17,128.83223012650632,23,97.16093037114352,198,3557.023811998926,0.12425375827650775,0.04914857091633227,356.56320782860047,0.08788837960285378,Oct,2,12,5,1,Other,True,True
19,231.4341394371799,13,200.3345697090622,47,7044.4262888472085,0.009291142085993132,0.18680621594165464,191.68679011222568,0.7815484351456972,Feb,4,11,7,13,Other,True,False
6,30.037458322125588,15,107.27843315958403,493,5107.574394171823,0.006830822464361575,0.17022173961894976,358.9107831162968,0.8967457291879404,Aug,5,6,1,8,Returning_Visitor,False,True
2,377.34291948395264,14,139.2991324188788,102,7986.537145136889,0.03438012092746028,0.18321130883893783,245.20158215617536,0.6161038531052454,May,5,8,9,13,New_Visitor,True,True
28,146.0334693137603,11,166.5007417129185,547,7245.493620533157,0.19548117456063707,0.09220617819750154,227.6675935207762,0.8498689996188092,Jan,2,2,2,2,New_Visitor,True,True
11,365.03368716992924,15,240.55572251718107,5,3142.0034765839223,0.01714178342666426,0.030212367669882334,133.68217311421247,0.9058584752743536,May,4,1,1,11,New_Visitor,False,True
20,312.2087211028087,19,63.34691326220412,11,316.26459730118927,0.14777115149832515,0.04452422636142879,388.50135331330216,0.14674097906987327,Jul,1,7,7,1,New_Visitor,False,True
23,302.17490900623244,18,119.62961604895692,102,41.37043336061286,0.08031843139145788,0.060938838516597676,393.31175270000307,0.38630150981967903,Aug,5,5,8,2,New_Visitor,True,True
27,242.68783191289282,4,39.02447156754527,698,5153.6491912486445,0.047329130669738186,0.04994373696934656,145.13735029320642,0.13874560758041,Jul,5,1,6,20,Returning_Visitor,True,True
25,250.71352682073785,11,22.72815147637779,689,7326.12744081418,0.11500089899337558,0.19347644168598382,315.821388470121,0.3965501408192095,Feb,7,3,2,1,Returning_Visitor,False,True
2,255.20129408649925,4,181.40230685063756,426,3553.841506561653,0.07363756209113417,0.031214161642109994,107.9743775439666,0.4691614603839187,Dec,8,5,4,9,Other,True,True
19,251.48855481023284,9,56.7273133076708,170,6994.3365930681675,0.06203645659628523,0.13715857032135112,245.51872247390864,0.7100478073202656,Jan,7,10,8,18,Returning_Visitor,True,False
13,221.4912925593445,16,17.939802577829646,688,4533.926997876958,0.04792445442404192,0.102319904674938,268.3475628146946,0.669897735868742,Jul,5,10,4,20,Other,False,True
14,394.5656073931556,14,269.1293793619216,88,784.1574221937835,0.09156346899688597,0.006841361801649271,393.7632191506074,0.9889179811481019,Sep,6,8,4,18,Other,True,False
24,292.91622697027844,7,160.29432593561876,438,6386.522928600458,0.03392099711271723,0.0423170360299509,115.29102210064823,0.22611440353723933,Jul,6,12,1,8,Returning_Visitor,True,True
29,310.7785553570085,7,40.38846222089539,346,3940.7522699540277,0.1703895365211144,0.1867139944550341,282.3741268504254,0.15486316143661127,Aug,1,2,2,19,New_Visitor,False,True
13,348.98512603346967,7,16.027838234264912,210,408.5112279173053,0.11834855025819334,0.16336489421061506,98.19167861167375,0.7276952013405522,May,4,11,3,4,Returning_Visitor,True,True
6,86.25590509033967,9,35.95801602409684,433,6516.828544463298,0.012576298043758084,0.1171912611777421,14.447488745777859,0.7029066158936712,June,6,4,6,18,Other,True,True
16,33.521663638024314,19,141.4011720961842,532,6061.234201536635,0.09140871402048215,0.015346418370549642,114.00732537639153,0.1352007446448822,Oct,7,12,5,2,Other,True,True
29,193.15777463943945,12,200.53957655066932,599,3658.298067556336,0.125918070378906,0.027707420508786808,314.5661179390755,0.8177609292081481,Apr,6,7,3,10,New_Visitor,True,True
11,205.63227824770928,15,192.38402249581367,524,155.71389456359074,0.17232210301859346,0.14612042144093915,374.7658670576669,0.34299706314139466,Jul,1,7,3,13,New_Visitor,False,True
19,331.67271197996706,8,43.32692587934955,425,2775.4937990080402,0.00469593072955008,0.15141174595451135,10.451734118226108,0.4711300826178677,Jul,3,7,3,4,Returning_Visitor,False,True
3,177.51343171293428,15,190.04668555131263,119,3479.606451984702,0.09125508552782038,0.1916195316926031,44.826525549135134,0.6868414396938944,Aug,1,3,8,17,Returning_Visitor,True,True
8,228.3412102177251,9,121.45968726527983,177,1322.519047379913,0.14116817770998882,0.041118716693989636,147.92904303974984,0.6073357050623391,Jan,1,11,9,1,Other,True,True
5,210.82837540538333,2,139.4231352898395,128,1287.2386762023896,0.039225566061115894,0.1298128812987167,181.00587496598374,0.6675135003566757,June,6,7,1,7,New_Visitor,True,True
15,15.281113502956423,22,240.42912187359514,562,1335.846485095348,0.044269176217090346,0.08616796201304595,371.255189916919,0.11468056888187672,Nov,7,2,1,1,Returning_Visitor,False,True
24,246.0859586387656,21,99.7498118038915,417,2964.616645927827,0.0979347525769382,0.022770271597950066,8.337043619538331,0.2880557090890158,May,4,10,5,18,New_Visitor,True,True
27,331.2173143097009,24,44.09971414900613,553,6540.352294605585,0.176898926256438,0.06723074555573678,339.6008647726899,0.8122815992021536,Jul,2,5,5,19,Other,False,False
21,63.000219230321534,13,262.03594006990215,317,6074.859751109773,0.07965425684371025,0.0734889850067197,205.78433476077674,0.9301296520521832,Sep,6,12,3,2,New_Visitor,False,True
21,237.7326935706383,12,63.6391727599014,606,80.91517331992736,0.0968972851295768,0.09068928961076506,85.89835412307826,0.4135518867151605,Sep,1,2,9,16,Other,True,True
20,237.44421777856576,3,88.20896116639281,241,77.14091469985895,0.12715165183710606,0.058606647171475304,78.44459231135153,0.9622120736085774,Mar,5,12,9,3,New_Visitor,False,True
20,65.6739856225435,3,211.97701767078672,355,621.5714588517294,0.062156905383751716,0.11053306685556404,19.993426556447915,0.9314694958799627,Aug,8,8,7,20,Returning_Visitor,True,False
1,49.385429492294406,5,205.06509511728217,572,3732.6542892969323,0.17341719650612406,0.12129100625295418,98.46456379928648,0.8509292092363999,Apr,3,4,8,1,New_Visitor,False,True
23,392.0207771905939,23,240.1200063851486,437,7111.057649164756,0.19237191126583583,0.0825592302378253,389.83277776218756,0.7504631249531293,May,8,1,7,2,New_Visitor,False,True
7,157.48766786121502,18,55.15999243438232,457,1458.056933256878,0.1300614748351599,0.07467852354122816,319.1878875572611,0.5307801152780812,Mar,6,13,2,7,Other,True,True
10,90.96869148941171,10,105.68396799426098,441,3814.3668860087737,0.12769523743153421,0.1311017406318192,384.95836237604925,0.21276119288291961,Sep,3,9,4,4,New_Visitor,False,True
12,68.52981778174998,7,37.764971686878326,227,325.9798209753724,0.13471015626504662,0.01084072139414376,62.092905090906704,0.2542935268257589,May,5,8,3,7,Returning_Visitor,True,False
16,267.040685433294,13,162.31174415058126,407,162.61159912844735,0.03877941004648094,0.173281917806786,219.66249753188083,0.16119121046848994,Jul,6,13,4,9,Returning_Visitor,True,True
7,243.77811893091152,7,87.77117776161036,276,59.85843944297997,0.14647448572861058,0.1949264576244585,372.84530494716824,0.8483667671811842,Jan,7,9,8,11,New_Visitor,False,True
20,257.420849194967,13,206.68069230256881,17,5893.447389288656,0.06939546635514503,0.011061798495095521,264.05872223243017,0.006387201520077879,Mar,6,6,9,11,Other,False,False
17,35.2024110045809,22,0.10331039536232156,310,190.59931560697052,0.1986705331933421,0.1418359791349494,8.010702290831162,0.26686281421434155,Feb,4,9,7,4,New_Visitor,True,True
29,357.41383339937477,6,17.904899537873774,323,2190.524567133396,0.15043353204121584,0.05044760156248449,27.86997356114029,0.6053772775103756,Oct,1,4,9,3,New_Visitor,False,True
17,155.7065587236193,20,129.768090155803,46,5160.3835796151025,0.11675330865925891,0.08600364982026812,168.7418206632076,0.9858778323929943,Oct,8,4,2,17,Other,False,True
